,path,alg,time
66,graphs/random/random_900_0.8.txt,prim_bin_heap,778083
67,graphs/random/random_900_0.8.txt,prim_fib_heap,131376
68,graphs/random/random_300_0.6.txt,kruskal,16495
69,graphs/random/random_300_0.6.txt,boruvka,51161
70,graphs/random/random_300_0.6.txt,prim_bin_heap,37149
71,graphs/random/random_300_0.6.txt,prim_fib_heap,10116
72,graphs/random/random_600_0.txt,kruskal,566
73,graphs/random/random_600_0.txt,boruvka,2319
74,graphs/random/random_600_0.txt,prim_bin_heap,620
75,graphs/random/random_600_0.txt,prim_fib_heap,1109
76,graphs/random/random_300_0.2.txt,kruskal,5039
77,graphs/random/random_300_0.2.txt,boruvka,23377
78,graphs/random/random_300_0.2.txt,prim_bin_heap,12148
79,graphs/random/random_300_0.2.txt,prim_fib_heap,4488
80,graphs/random/random_700_0.txt,kruskal,688
81,graphs/random/random_700_0.txt,boruvka,3243
82,graphs/random/random_700_0.txt,prim_bin_heap,825
83,graphs/random/random_700_0.txt,prim_fib_heap,1468
84,graphs/random/random_500_0.6.txt,kruskal,46398
85,graphs/random/random_500_0.6.txt,boruvka,140663
86,graphs/random/random_500_0.6.txt,prim_bin_heap,162266
87,graphs/random/random_500_0.6.txt,prim_fib_heap,23040
88,graphs/random/random_800_0.4.txt,kruskal,77662
89,graphs/random/random_800_0.4.txt,boruvka,275252
90,graphs/random/random_800_0.4.txt,prim_bin_heap,251433
91,graphs/random/random_800_0.4.txt,prim_fib_heap,48545
92,graphs/random/random_700_0.6.txt,kruskal,95861
93,graphs/random/random_700_0.6.txt,boruvka,256518
94,graphs/random/random_700_0.6.txt,prim_bin_heap,295985
95,graphs/random/random_700_0.6.txt,prim_fib_heap,54907
96,graphs/random/random_600_1.txt,kruskal,118934
97,graphs/random/random_600_1.txt,boruvka,293037
98,graphs/random/random_600_1.txt,prim_bin_heap,383421
99,graphs/random/random_600_1.txt,prim_fib_heap,79884
100,graphs/random/random_300_0.txt,kruskal,305
101,graphs/random/random_300_0.txt,boruvka,1297
102,graphs/random/random_300_0.txt,prim_bin_heap,289
103,graphs/random/random_300_0.txt,prim_fib_heap,537
104,graphs/random/random_400_0.6.txt,kruskal,28488
105,graphs/random/random_400_0.6.txt,boruvka,86828
106,graphs/random/random_400_0.6.txt,prim_bin_heap,81649
107,graphs/random/random_400_0.6.txt,prim_fib_heap,18624
108,graphs/random/random_1000_0.4.txt,kruskal,129001
109,graphs/random/random_1000_0.4.txt,boruvka,520699
110,graphs/random/random_1000_0.4.txt,prim_bin_heap,442133
111,graphs/random/random_1000_0.4.txt,prim_fib_heap,73748
112,graphs/random/random_200_0.8.txt,kruskal,8578
113,graphs/random/random_200_0.8.txt,boruvka,23601
114,graphs/random/random_200_0.8.txt,prim_bin_heap,20600
115,graphs/random/random_200_0.8.txt,prim_fib_heap,5308
116,graphs/random/random_1000_0.2.txt,kruskal,61292
117,graphs/random/random_1000_0.2.txt,boruvka,289906
118,graphs/random/random_1000_0.2.txt,prim_bin_heap,164403
119,graphs/random/random_1000_0.2.txt,prim_fib_heap,34947
120,graphs/random/random_800_0.txt,kruskal,725
121,graphs/random/random_800_0.txt,boruvka,3190
122,graphs/random/random_800_0.txt,prim_bin_heap,818
123,graphs/random/random_800_0.txt,prim_fib_heap,1451
124,graphs/random/random_400_1.txt,kruskal,48809
125,graphs/random/random_400_1.txt,boruvka,128020
126,graphs/random/random_400_1.txt,prim_bin_heap,135868
127,graphs/random/random_400_1.txt,prim_fib_heap,24337
128,graphs/random/random_200_0.4.txt,kruskal,4135
129,graphs/random/random_200_0.4.txt,boruvka,16289
130,graphs/random/random_200_0.4.txt,prim_bin_heap,9322
131,graphs/random/random_200_0.4.txt,prim_fib_heap,3070
132,graphs/random/random_800_0.2.txt,kruskal,37895
133,graphs/random/random_800_0.2.txt,boruvka,174402
134,graphs/random/random_800_0.2.txt,prim_bin_heap,101874
135,graphs/random/random_800_0.2.txt,prim_fib_heap,22527
136,graphs/random/random_100_1.txt,kruskal,2579
137,graphs/random/random_100_1.txt,boruvka,7960
138,graphs/random/random_100_1.txt,prim_bin_heap,6242
139,graphs/random/random_100_1.txt,prim_fib_heap,1505
140,graphs/random/random_700_0.2.txt,kruskal,29782
141,graphs/random/random_700_0.2.txt,boruvka,134618
142,graphs/random/random_700_0.2.txt,prim_bin_heap,63754
143,graphs/random/random_700_0.2.txt,prim_fib_heap,18149
144,graphs/random/random_1000_1.txt,kruskal,329336
145,graphs/random/random_1000_1.txt,boruvka,834656
146,graphs/random/random_1000_1.txt,prim_bin_heap,1280341
147,graphs/random/random_1000_1.txt,prim_fib_heap,186930
148,graphs/random/random_100_0.8.txt,kruskal,1967
149,graphs/random/random_100_0.8.txt,boruvka,6286
150,graphs/random/random_100_0.8.txt,prim_bin_heap,4504
151,graphs/random/random_100_0.8.txt,prim_fib_heap,1250
152,graphs/random/random_700_0.8.txt,kruskal,125494
153,graphs/random/random_700_0.8.txt,boruvka,322845
154,graphs/random/random_700_0.8.txt,prim_bin_heap,427953
155,graphs/random/random_700_0.8.txt,prim_fib_heap,70550
156,graphs/random/random_400_0.txt,kruskal,356
157,graphs/random/random_400_0.txt,boruvka,1718
158,graphs/random/random_400_0.txt,prim_bin_heap,378
159,graphs/random/random_400_0.txt,prim_fib_heap,679
160,graphs/random/random_600_0.2.txt,kruskal,21700
161,graphs/random/random_600_0.2.txt,boruvka,98841
162,graphs/random/random_600_0.2.txt,prim_bin_heap,49409
163,graphs/random/random_600_0.2.txt,prim_fib_heap,13043
164,graphs/random/random_200_0.6.txt,kruskal,7026
165,graphs/random/random_200_0.6.txt,boruvka,20224
166,graphs/random/random_200_0.6.txt,prim_bin_heap,15684
167,graphs/random/random_200_0.6.txt,prim_fib_heap,4243
168,graphs/random/random_900_0.2.txt,kruskal,50513
169,graphs/random/random_900_0.2.txt,boruvka,224074
170,graphs/random/random_900_0.2.txt,prim_bin_heap,126972
171,graphs/random/random_900_0.2.txt,prim_fib_heap,27583
172,graphs/random/random_300_0.8.txt,kruskal,21463
173,graphs/random/random_300_0.8.txt,boruvka,60870
174,graphs/random/random_300_0.8.txt,prim_bin_heap,51109
175,graphs/random/random_300_0.8.txt,prim_fib_heap,9947
176,graphs/random/random_900_0.4.txt,kruskal,103927
177,graphs/random/random_900_0.4.txt,boruvka,334792
178,graphs/random/random_900_0.4.txt,prim_bin_heap,329395
179,graphs/random/random_900_0.4.txt,prim_fib_heap,60271
180,graphs/random/random_900_0.txt,kruskal,811
181,graphs/random/random_900_0.txt,boruvka,3608
182,graphs/random/random_900_0.txt,prim_bin_heap,922
183,graphs/random/random_900_0.txt,prim_fib_heap,1620
184,graphs/random/random_200_1.txt,kruskal,11054
185,graphs/random/random_200_1.txt,boruvka,29548
186,graphs/random/random_200_1.txt,prim_bin_heap,26195
187,graphs/random/random_200_1.txt,prim_fib_heap,5430
188,graphs/random/random_100_0.2.txt,kruskal,490
189,graphs/random/random_100_0.2.txt,boruvka,2651
190,graphs/random/random_100_0.2.txt,prim_bin_heap,1073
191,graphs/random/random_100_0.2.txt,prim_fib_heap,507
192,graphs/random/random_700_1.txt,kruskal,152999
193,graphs/random/random_700_1.txt,boruvka,383671
194,graphs/random/random_700_1.txt,prim_bin_heap,539061
195,graphs/random/random_700_1.txt,prim_fib_heap,86526
196,graphs/random/random_600_0.4.txt,kruskal,44231
197,graphs/random/random_600_0.4.txt,boruvka,142755
198,graphs/random/random_600_0.4.txt,prim_bin_heap,108837
199,graphs/random/random_600_0.4.txt,prim_fib_heap,21668
200,graphs/random/random_400_0.2.txt,kruskal,8725
201,graphs/random/random_400_0.2.txt,boruvka,38731
202,graphs/random/random_400_0.2.txt,prim_bin_heap,18847
203,graphs/random/random_400_0.2.txt,prim_fib_heap,5214
204,graphs/random/random_500_0.2.txt,kruskal,14128
205,graphs/random/random_500_0.2.txt,boruvka,65655
206,graphs/random/random_500_0.2.txt,prim_bin_heap,29447
207,graphs/random/random_500_0.2.txt,prim_fib_heap,7783
208,graphs/random/random_600_0.8.txt,kruskal,91567
209,graphs/random/random_600_0.8.txt,boruvka,239648
210,graphs/random/random_600_0.8.txt,prim_bin_heap,291271
211,graphs/random/random_600_0.8.txt,prim_fib_heap,50101
212,graphs/random/random_100_0.txt,kruskal,88
213,graphs/random/random_100_0.txt,boruvka,351
214,graphs/random/random_100_0.txt,prim_bin_heap,91
215,graphs/random/random_100_0.txt,prim_fib_heap,172
216,graphs/random/random_900_0.6.txt,kruskal,155738
217,graphs/random/random_900_0.6.txt,boruvka,442462
218,graphs/random/random_900_0.6.txt,prim_bin_heap,539443
219,graphs/random/random_900_0.6.txt,prim_fib_heap,90410
220,graphs/random/random_700_0.4.txt,kruskal,59506
221,graphs/random/random_700_0.4.txt,boruvka,192298
222,graphs/random/random_700_0.4.txt,prim_bin_heap,164183
223,graphs/random/random_700_0.4.txt,prim_fib_heap,33975
224,graphs/random/random_100_0.4.txt,kruskal,943
225,graphs/random/random_100_0.4.txt,boruvka,3755
226,graphs/random/random_100_0.4.txt,prim_bin_heap,2232
227,graphs/random/random_100_0.4.txt,prim_fib_heap,771
228,graphs/random/random_200_0.2.txt,kruskal,2098
229,graphs/random/random_200_0.2.txt,boruvka,10389
230,graphs/random/random_200_0.2.txt,prim_bin_heap,4310
231,graphs/random/random_200_0.2.txt,prim_fib_heap,1582
232,graphs/random/random_500_0.8.txt,kruskal,60822
233,graphs/random/random_500_0.8.txt,boruvka,164608
234,graphs/random/random_500_0.8.txt,prim_bin_heap,189199
235,graphs/random/random_500_0.8.txt,prim_fib_heap,32756
236,graphs/random/random_900_1.txt,kruskal,278858
237,graphs/random/random_900_1.txt,boruvka,703326
238,graphs/random/random_900_1.txt,prim_bin_heap,1054425
239,graphs/random/random_900_1.txt,prim_fib_heap,158091
