,path,alg,time
37,graphs/random/random_50_0.4.txt,boruvka,111
38,graphs/random/random_50_0.4.txt,prim_bin_heap,25
39,graphs/random/random_50_0.4.txt,prim_fib_heap,13
40,graphs/random/random_50_0.4.txt,prim_boost,8
41,graphs/random/random_50_0.4.txt,random_KKT,305
42,graphs/random/random_1000_0.8.txt,kruskal,59254
43,graphs/random/random_1000_0.8.txt,kruskal_boost,407622
44,graphs/random/random_1000_0.8.txt,boruvka,356653
45,graphs/random/random_1000_0.8.txt,prim_bin_heap,641813
46,graphs/random/random_1000_0.8.txt,prim_fib_heap,91186
47,graphs/random/random_1000_0.8.txt,prim_boost,89501
48,graphs/random/random_1000_0.8.txt,random_KKT,429403
49,graphs/random/random_1150_0.4.txt,kruskal,41602
50,graphs/random/random_1150_0.4.txt,kruskal_boost,204100
51,graphs/random/random_1150_0.4.txt,boruvka,206887
52,graphs/random/random_1150_0.4.txt,prim_bin_heap,355868
53,graphs/random/random_1150_0.4.txt,prim_fib_heap,59759
54,graphs/random/random_1150_0.4.txt,prim_boost,60038
55,graphs/random/random_1150_0.4.txt,random_KKT,321246
56,graphs/random/random_250_0.2.txt,kruskal,757
57,graphs/random/random_250_0.2.txt,kruskal_boost,826
58,graphs/random/random_250_0.2.txt,boruvka,2998
59,graphs/random/random_250_0.2.txt,prim_bin_heap,1088
60,graphs/random/random_250_0.2.txt,prim_fib_heap,250
61,graphs/random/random_250_0.2.txt,prim_boost,215
62,graphs/random/random_250_0.2.txt,random_KKT,4860
63,graphs/random/random_450_0.4.txt,kruskal,4591
64,graphs/random/random_450_0.4.txt,kruskal_boost,13100
65,graphs/random/random_450_0.4.txt,boruvka,22710
66,graphs/random/random_450_0.4.txt,prim_bin_heap,27110
67,graphs/random/random_450_0.4.txt,prim_fib_heap,6694
68,graphs/random/random_450_0.4.txt,prim_boost,6227
69,graphs/random/random_450_0.4.txt,random_KKT,35379
70,graphs/random/random_250_1.txt,kruskal,3645
71,graphs/random/random_250_1.txt,kruskal_boost,8147
72,graphs/random/random_250_1.txt,boruvka,10150
73,graphs/random/random_250_1.txt,prim_bin_heap,15122
74,graphs/random/random_250_1.txt,prim_fib_heap,3994
75,graphs/random/random_250_1.txt,prim_boost,3537
76,graphs/random/random_250_1.txt,random_KKT,16634
77,graphs/random/random_500_1.txt,kruskal,15973
78,graphs/random/random_500_1.txt,kruskal_boost,62653
79,graphs/random/random_500_1.txt,boruvka,53874
80,graphs/random/random_500_1.txt,prim_bin_heap,155820
81,graphs/random/random_500_1.txt,prim_fib_heap,25844
82,graphs/random/random_500_1.txt,prim_boost,26230
83,graphs/random/random_500_1.txt,random_KKT,89881
84,graphs/random/random_800_0.8.txt,kruskal,48292
85,graphs/random/random_800_0.8.txt,kruskal_boost,224831
86,graphs/random/random_800_0.8.txt,boruvka,130065
87,graphs/random/random_800_0.8.txt,prim_bin_heap,316257
88,graphs/random/random_800_0.8.txt,prim_fib_heap,49970
89,graphs/random/random_800_0.8.txt,prim_boost,49372
90,graphs/random/random_800_0.8.txt,random_KKT,178337
91,graphs/random/random_500_0.4.txt,kruskal,5847
92,graphs/random/random_500_0.4.txt,kruskal_boost,14655
93,graphs/random/random_500_0.4.txt,boruvka,22421
94,graphs/random/random_500_0.4.txt,prim_bin_heap,34558
95,graphs/random/random_500_0.4.txt,prim_fib_heap,7879
96,graphs/random/random_500_0.4.txt,prim_boost,8292
97,graphs/random/random_500_0.4.txt,random_KKT,35572
98,graphs/random/random_400_0.8.txt,kruskal,8466
99,graphs/random/random_400_0.8.txt,kruskal_boost,20747
100,graphs/random/random_400_0.8.txt,boruvka,22465
101,graphs/random/random_400_0.8.txt,prim_bin_heap,55836
102,graphs/random/random_400_0.8.txt,prim_fib_heap,11507
103,graphs/random/random_400_0.8.txt,prim_boost,11101
104,graphs/random/random_400_0.8.txt,random_KKT,38644
105,graphs/random/random_300_1.txt,kruskal,4935
106,graphs/random/random_300_1.txt,kruskal_boost,12118
107,graphs/random/random_300_1.txt,boruvka,13508
108,graphs/random/random_300_1.txt,prim_bin_heap,28904
109,graphs/random/random_300_1.txt,prim_fib_heap,6865
110,graphs/random/random_300_1.txt,prim_boost,5961
111,graphs/random/random_300_1.txt,random_KKT,24396
112,graphs/random/random_800_1.txt,kruskal,43154
113,graphs/random/random_800_1.txt,kruskal_boost,221977
114,graphs/random/random_800_1.txt,boruvka,143840
115,graphs/random/random_800_1.txt,prim_bin_heap,418199
116,graphs/random/random_800_1.txt,prim_fib_heap,63341
117,graphs/random/random_800_1.txt,prim_boost,63020
118,graphs/random/random_800_1.txt,random_KKT,230411
119,graphs/random/random_1050_0.2.txt,kruskal,12341
120,graphs/random/random_1050_0.2.txt,kruskal_boost,46156
121,graphs/random/random_1050_0.2.txt,boruvka,96447
122,graphs/random/random_1050_0.2.txt,prim_bin_heap,103484
123,graphs/random/random_1050_0.2.txt,prim_fib_heap,20512
124,graphs/random/random_1050_0.2.txt,prim_boost,20926
125,graphs/random/random_1050_0.2.txt,random_KKT,147203
126,graphs/random/random_300_0.4.txt,kruskal,1663
127,graphs/random/random_300_0.4.txt,kruskal_boost,3300
128,graphs/random/random_300_0.4.txt,boruvka,5729
129,graphs/random/random_300_0.4.txt,prim_bin_heap,3421
130,graphs/random/random_300_0.4.txt,prim_fib_heap,664
131,graphs/random/random_300_0.4.txt,prim_boost,1240
132,graphs/random/random_300_0.4.txt,random_KKT,8344
133,graphs/random/random_1200_0.2.txt,kruskal,17471
134,graphs/random/random_1200_0.2.txt,kruskal_boost,69081
135,graphs/random/random_1200_0.2.txt,boruvka,131234
136,graphs/random/random_1200_0.2.txt,prim_bin_heap,150899
137,graphs/random/random_1200_0.2.txt,prim_fib_heap,27658
138,graphs/random/random_1200_0.2.txt,prim_boost,27123
139,graphs/random/random_1200_0.2.txt,random_KKT,191375
140,graphs/random/random_1050_0.8.txt,kruskal,57510
141,graphs/random/random_1050_0.8.txt,kruskal_boost,336110
142,graphs/random/random_1050_0.8.txt,boruvka,233190
143,graphs/random/random_1050_0.8.txt,prim_bin_heap,581306
144,graphs/random/random_1050_0.8.txt,prim_fib_heap,96382
145,graphs/random/random_1050_0.8.txt,prim_boost,88583
146,graphs/random/random_1050_0.8.txt,random_KKT,380965
147,graphs/random/random_350_0.6.txt,kruskal,3542
148,graphs/random/random_350_0.6.txt,kruskal_boost,8441
149,graphs/random/random_350_0.6.txt,boruvka,13319
150,graphs/random/random_350_0.6.txt,prim_bin_heap,23959
151,graphs/random/random_350_0.6.txt,prim_fib_heap,4571
152,graphs/random/random_350_0.6.txt,prim_boost,3666
153,graphs/random/random_350_0.6.txt,random_KKT,19680
154,graphs/random/random_100_0.6.txt,kruskal,213
155,graphs/random/random_100_0.6.txt,kruskal_boost,365
156,graphs/random/random_100_0.6.txt,boruvka,608
157,graphs/random/random_100_0.6.txt,prim_bin_heap,298
158,graphs/random/random_100_0.6.txt,prim_fib_heap,97
159,graphs/random/random_100_0.6.txt,prim_boost,82
160,graphs/random/random_100_0.6.txt,random_KKT,961
161,graphs/random/random_450_0.6.txt,kruskal,5718
162,graphs/random/random_450_0.6.txt,kruskal_boost,15898
163,graphs/random/random_450_0.6.txt,boruvka,20025
164,graphs/random/random_450_0.6.txt,prim_bin_heap,38206
165,graphs/random/random_450_0.6.txt,prim_fib_heap,7909
166,graphs/random/random_450_0.6.txt,prim_boost,7974
167,graphs/random/random_450_0.6.txt,random_KKT,33074
168,graphs/random/random_1000_0.txt,kruskal,62
169,graphs/random/random_1000_0.txt,kruskal_boost,99
170,graphs/random/random_1000_0.txt,boruvka,503
171,graphs/random/random_1000_0.txt,prim_bin_heap,61
172,graphs/random/random_1000_0.txt,prim_fib_heap,101
173,graphs/random/random_1000_0.txt,prim_boost,63
174,graphs/random/random_1000_0.txt,random_KKT,1343
175,graphs/random/random_1000_0.6.txt,kruskal,34607
176,graphs/random/random_1000_0.6.txt,kruskal_boost,163333
177,graphs/random/random_1000_0.6.txt,boruvka,143212
178,graphs/random/random_1000_0.6.txt,prim_bin_heap,348115
179,graphs/random/random_1000_0.6.txt,prim_fib_heap,52174
180,graphs/random/random_1000_0.6.txt,prim_boost,52163
181,graphs/random/random_1000_0.6.txt,random_KKT,278548
182,graphs/random/random_1200_0.8.txt,kruskal,97125
183,graphs/random/random_1200_0.8.txt,kruskal_boost,537149
184,graphs/random/random_1200_0.8.txt,boruvka,434917
185,graphs/random/random_1200_0.8.txt,prim_bin_heap,974466
186,graphs/random/random_1200_0.8.txt,prim_fib_heap,132880
187,graphs/random/random_1200_0.8.txt,prim_boost,144777
188,graphs/random/random_1200_0.8.txt,random_KKT,540997
189,graphs/random/random_650_0.2.txt,kruskal,4253
190,graphs/random/random_650_0.2.txt,kruskal_boost,10697
191,graphs/random/random_650_0.2.txt,boruvka,25484
192,graphs/random/random_650_0.2.txt,prim_bin_heap,21993
193,graphs/random/random_650_0.2.txt,prim_fib_heap,6971
194,graphs/random/random_650_0.2.txt,prim_boost,5909
195,graphs/random/random_650_0.2.txt,random_KKT,44643
196,graphs/random/random_250_0.6.txt,kruskal,1698
197,graphs/random/random_250_0.6.txt,kruskal_boost,3292
198,graphs/random/random_250_0.6.txt,boruvka,4854
199,graphs/random/random_250_0.6.txt,prim_bin_heap,3560
200,graphs/random/random_250_0.6.txt,prim_fib_heap,688
201,graphs/random/random_250_0.6.txt,prim_boost,997
202,graphs/random/random_250_0.6.txt,random_KKT,7096
203,graphs/random/random_350_0.8.txt,kruskal,5097
204,graphs/random/random_350_0.8.txt,kruskal_boost,12332
205,graphs/random/random_350_0.8.txt,boruvka,16374
206,graphs/random/random_350_0.8.txt,prim_bin_heap,33393
207,graphs/random/random_350_0.8.txt,prim_fib_heap,8481
208,graphs/random/random_350_0.8.txt,prim_boost,7858
209,graphs/random/random_350_0.8.txt,random_KKT,25763
210,graphs/random/random_200_0.txt,kruskal,7
211,graphs/random/random_200_0.txt,kruskal_boost,11
212,graphs/random/random_200_0.txt,boruvka,94
213,graphs/random/random_200_0.txt,prim_bin_heap,9
214,graphs/random/random_200_0.txt,prim_fib_heap,13
215,graphs/random/random_200_0.txt,prim_boost,6
216,graphs/random/random_200_0.txt,random_KKT,281
217,graphs/random/random_600_0.6.txt,kruskal,11241
218,graphs/random/random_600_0.6.txt,kruskal_boost,37970
219,graphs/random/random_600_0.6.txt,boruvka,50673
220,graphs/random/random_600_0.6.txt,prim_bin_heap,101183
221,graphs/random/random_600_0.6.txt,prim_fib_heap,19889
222,graphs/random/random_600_0.6.txt,prim_boost,20554
223,graphs/random/random_600_0.6.txt,random_KKT,82661
224,graphs/random/random_900_0.8.txt,kruskal,41326
225,graphs/random/random_900_0.8.txt,kruskal_boost,207513
226,graphs/random/random_900_0.8.txt,boruvka,146856
227,graphs/random/random_900_0.8.txt,prim_bin_heap,380928
228,graphs/random/random_900_0.8.txt,prim_fib_heap,56565
229,graphs/random/random_900_0.8.txt,prim_boost,57053
230,graphs/random/random_900_0.8.txt,random_KKT,230326
231,graphs/random/random_850_1.txt,kruskal,41853
232,graphs/random/random_850_1.txt,kruskal_boost,221641
233,graphs/random/random_850_1.txt,boruvka,149981
234,graphs/random/random_850_1.txt,prim_bin_heap,479996
235,graphs/random/random_850_1.txt,prim_fib_heap,72845
236,graphs/random/random_850_1.txt,prim_boost,69766
237,graphs/random/random_850_1.txt,random_KKT,245627
238,graphs/random/random_300_0.6.txt,kruskal,2247
239,graphs/random/random_300_0.6.txt,kruskal_boost,4927
240,graphs/random/random_300_0.6.txt,boruvka,7908
241,graphs/random/random_300_0.6.txt,prim_bin_heap,6394
242,graphs/random/random_300_0.6.txt,prim_fib_heap,1540
243,graphs/random/random_300_0.6.txt,prim_boost,1486
244,graphs/random/random_300_0.6.txt,random_KKT,12882
245,graphs/random/random_1200_0.txt,kruskal,96
246,graphs/random/random_1200_0.txt,kruskal_boost,143
247,graphs/random/random_1200_0.txt,boruvka,559
248,graphs/random/random_1200_0.txt,prim_bin_heap,82
249,graphs/random/random_1200_0.txt,prim_fib_heap,137
250,graphs/random/random_1200_0.txt,prim_boost,77
251,graphs/random/random_1200_0.txt,random_KKT,1578
252,graphs/random/random_1200_0.6.txt,kruskal,51167
253,graphs/random/random_1200_0.6.txt,kruskal_boost,287890
254,graphs/random/random_1200_0.6.txt,boruvka,247002
255,graphs/random/random_1200_0.6.txt,prim_bin_heap,515623
256,graphs/random/random_1200_0.6.txt,prim_fib_heap,80046
257,graphs/random/random_1200_0.6.txt,prim_boost,77410
258,graphs/random/random_1200_0.6.txt,random_KKT,350703
259,graphs/random/random_600_0.txt,kruskal,31
260,graphs/random/random_600_0.txt,kruskal_boost,54
261,graphs/random/random_600_0.txt,boruvka,279
262,graphs/random/random_600_0.txt,prim_bin_heap,36
263,graphs/random/random_600_0.txt,prim_fib_heap,52
264,graphs/random/random_600_0.txt,prim_boost,35
265,graphs/random/random_600_0.txt,random_KKT,799
266,graphs/random/random_450_0.txt,kruskal,19
267,graphs/random/random_450_0.txt,kruskal_boost,35
268,graphs/random/random_450_0.txt,boruvka,198
269,graphs/random/random_450_0.txt,prim_bin_heap,24
270,graphs/random/random_450_0.txt,prim_fib_heap,39
271,graphs/random/random_450_0.txt,prim_boost,20
272,graphs/random/random_450_0.txt,random_KKT,554
273,graphs/random/random_300_0.2.txt,kruskal,855
274,graphs/random/random_300_0.2.txt,kruskal_boost,1297
275,graphs/random/random_300_0.2.txt,boruvka,3943
276,graphs/random/random_300_0.2.txt,prim_bin_heap,1210
277,graphs/random/random_300_0.2.txt,prim_fib_heap,345
278,graphs/random/random_300_0.2.txt,prim_boost,311
279,graphs/random/random_300_0.2.txt,random_KKT,6237
280,graphs/random/random_700_0.txt,kruskal,40
281,graphs/random/random_700_0.txt,kruskal_boost,66
282,graphs/random/random_700_0.txt,boruvka,340
283,graphs/random/random_700_0.txt,prim_bin_heap,42
284,graphs/random/random_700_0.txt,prim_fib_heap,73
285,graphs/random/random_700_0.txt,prim_boost,42
286,graphs/random/random_700_0.txt,random_KKT,990
287,graphs/random/random_500_0.6.txt,kruskal,7683
288,graphs/random/random_500_0.6.txt,kruskal_boost,22699
289,graphs/random/random_500_0.6.txt,boruvka,27710
290,graphs/random/random_500_0.6.txt,prim_bin_heap,56557
291,graphs/random/random_500_0.6.txt,prim_fib_heap,10765
292,graphs/random/random_500_0.6.txt,prim_boost,10460
293,graphs/random/random_500_0.6.txt,random_KKT,44791
294,graphs/random/random_800_0.4.txt,kruskal,13041
295,graphs/random/random_800_0.4.txt,kruskal_boost,51875
296,graphs/random/random_800_0.4.txt,boruvka,64201
297,graphs/random/random_800_0.4.txt,prim_bin_heap,112441
298,graphs/random/random_800_0.4.txt,prim_fib_heap,20794
299,graphs/random/random_800_0.4.txt,prim_boost,20486
300,graphs/random/random_800_0.4.txt,random_KKT,107626
301,graphs/random/random_1200_0.4.txt,kruskal,33792
302,graphs/random/random_1200_0.4.txt,kruskal_boost,154219
303,graphs/random/random_1200_0.4.txt,boruvka,166704
304,graphs/random/random_1200_0.4.txt,prim_bin_heap,306722
305,graphs/random/random_1200_0.4.txt,prim_fib_heap,50910
306,graphs/random/random_1200_0.4.txt,prim_boost,50776
307,graphs/random/random_1200_0.4.txt,random_KKT,256855
308,graphs/random/random_450_0.8.txt,kruskal,8233
309,graphs/random/random_450_0.8.txt,kruskal_boost,23955
310,graphs/random/random_450_0.8.txt,boruvka,26994
311,graphs/random/random_450_0.8.txt,prim_bin_heap,63134
312,graphs/random/random_450_0.8.txt,prim_fib_heap,12070
313,graphs/random/random_450_0.8.txt,prim_boost,11807
314,graphs/random/random_450_0.8.txt,random_KKT,43987
315,graphs/random/random_550_0.6.txt,kruskal,9198
316,graphs/random/random_550_0.6.txt,kruskal_boost,28605
317,graphs/random/random_550_0.6.txt,boruvka,32266
318,graphs/random/random_550_0.6.txt,prim_bin_heap,71871
319,graphs/random/random_550_0.6.txt,prim_fib_heap,13901
320,graphs/random/random_550_0.6.txt,prim_boost,13933
321,graphs/random/random_550_0.6.txt,random_KKT,55509
322,graphs/random/random_1150_0.6.txt,kruskal,45902
323,graphs/random/random_1150_0.6.txt,kruskal_boost,234983
324,graphs/random/random_1150_0.6.txt,boruvka,192802
325,graphs/random/random_1150_0.6.txt,prim_bin_heap,458818
326,graphs/random/random_1150_0.6.txt,prim_fib_heap,70746
327,graphs/random/random_1150_0.6.txt,prim_boost,70658
328,graphs/random/random_1150_0.6.txt,random_KKT,302210
329,graphs/random/random_1150_0.2.txt,kruskal,14499
330,graphs/random/random_1150_0.2.txt,kruskal_boost,50674
331,graphs/random/random_1150_0.2.txt,boruvka,93456
332,graphs/random/random_1150_0.2.txt,prim_bin_heap,110555
333,graphs/random/random_1150_0.2.txt,prim_fib_heap,21568
334,graphs/random/random_1150_0.2.txt,prim_boost,21217
335,graphs/random/random_1150_0.2.txt,random_KKT,145216
336,graphs/random/random_700_0.6.txt,kruskal,16102
337,graphs/random/random_700_0.6.txt,kruskal_boost,57742
338,graphs/random/random_700_0.6.txt,boruvka,57126
339,graphs/random/random_700_0.6.txt,prim_bin_heap,136710
340,graphs/random/random_700_0.6.txt,prim_fib_heap,23746
341,graphs/random/random_700_0.6.txt,prim_boost,23670
342,graphs/random/random_700_0.6.txt,random_KKT,95271
343,graphs/random/random_1050_0.txt,kruskal,101
344,graphs/random/random_1050_0.txt,kruskal_boost,128
345,graphs/random/random_1050_0.txt,boruvka,495
346,graphs/random/random_1050_0.txt,prim_bin_heap,65
347,graphs/random/random_1050_0.txt,prim_fib_heap,111
348,graphs/random/random_1050_0.txt,prim_boost,69
349,graphs/random/random_1050_0.txt,random_KKT,1354
350,graphs/random/random_1100_0.8.txt,kruskal,55695
351,graphs/random/random_1100_0.8.txt,kruskal_boost,328847
352,graphs/random/random_1100_0.8.txt,boruvka,248615
353,graphs/random/random_1100_0.8.txt,prim_bin_heap,604387
354,graphs/random/random_1100_0.8.txt,prim_fib_heap,92648
355,graphs/random/random_1100_0.8.txt,prim_boost,97998
356,graphs/random/random_1100_0.8.txt,random_KKT,386448
357,graphs/random/random_950_0.txt,kruskal,55
358,graphs/random/random_950_0.txt,kruskal_boost,96
359,graphs/random/random_950_0.txt,boruvka,461
360,graphs/random/random_950_0.txt,prim_bin_heap,55
361,graphs/random/random_950_0.txt,prim_fib_heap,93
362,graphs/random/random_950_0.txt,prim_boost,59
363,graphs/random/random_950_0.txt,random_KKT,1286
364,graphs/random/random_600_1.txt,kruskal,19678
365,graphs/random/random_600_1.txt,kruskal_boost,77982
366,graphs/random/random_600_1.txt,boruvka,65243
367,graphs/random/random_600_1.txt,prim_bin_heap,196037
368,graphs/random/random_600_1.txt,prim_fib_heap,31552
369,graphs/random/random_600_1.txt,prim_boost,32027
370,graphs/random/random_600_1.txt,random_KKT,111161
371,graphs/random/random_250_0.8.txt,kruskal,2281
372,graphs/random/random_250_0.8.txt,kruskal_boost,4761
373,graphs/random/random_250_0.8.txt,boruvka,6521
374,graphs/random/random_250_0.8.txt,prim_bin_heap,6834
375,graphs/random/random_250_0.8.txt,prim_fib_heap,1581
376,graphs/random/random_250_0.8.txt,prim_boost,1643
377,graphs/random/random_250_0.8.txt,random_KKT,9838
378,graphs/random/random_300_0.txt,kruskal,13
379,graphs/random/random_300_0.txt,kruskal_boost,20
380,graphs/random/random_300_0.txt,boruvka,145
381,graphs/random/random_300_0.txt,prim_bin_heap,11
382,graphs/random/random_300_0.txt,prim_fib_heap,23
383,graphs/random/random_300_0.txt,prim_boost,12
384,graphs/random/random_300_0.txt,random_KKT,397
385,graphs/random/random_400_0.6.txt,kruskal,4830
386,graphs/random/random_400_0.6.txt,kruskal_boost,15802
387,graphs/random/random_400_0.6.txt,boruvka,20838
388,graphs/random/random_400_0.6.txt,prim_bin_heap,32448
389,graphs/random/random_400_0.6.txt,prim_fib_heap,8400
390,graphs/random/random_400_0.6.txt,prim_boost,7880
391,graphs/random/random_400_0.6.txt,random_KKT,32067
392,graphs/random/random_1050_0.4.txt,kruskal,28388
393,graphs/random/random_1050_0.4.txt,kruskal_boost,118973
394,graphs/random/random_1050_0.4.txt,boruvka,137154
395,graphs/random/random_1050_0.4.txt,prim_bin_heap,242931
396,graphs/random/random_1050_0.4.txt,prim_fib_heap,42539
397,graphs/random/random_1050_0.4.txt,prim_boost,40863
398,graphs/random/random_1050_0.4.txt,random_KKT,209098
399,graphs/random/random_350_0.txt,kruskal,15
400,graphs/random/random_350_0.txt,kruskal_boost,24
401,graphs/random/random_350_0.txt,boruvka,160
402,graphs/random/random_350_0.txt,prim_bin_heap,15
403,graphs/random/random_350_0.txt,prim_fib_heap,29
404,graphs/random/random_350_0.txt,prim_boost,19
405,graphs/random/random_350_0.txt,random_KKT,452
406,graphs/random/random_550_1.txt,kruskal,17394
407,graphs/random/random_550_1.txt,kruskal_boost,70645
408,graphs/random/random_550_1.txt,boruvka,55417
409,graphs/random/random_550_1.txt,prim_bin_heap,162251
410,graphs/random/random_550_1.txt,prim_fib_heap,27843
411,graphs/random/random_550_1.txt,prim_boost,25667
412,graphs/random/random_550_1.txt,random_KKT,91003
413,graphs/random/random_950_1.txt,kruskal,56489
414,graphs/random/random_950_1.txt,kruskal_boost,320592
415,graphs/random/random_950_1.txt,boruvka,196160
416,graphs/random/random_950_1.txt,prim_bin_heap,591370
417,graphs/random/random_950_1.txt,prim_fib_heap,88054
418,graphs/random/random_950_1.txt,prim_boost,93473
419,graphs/random/random_950_1.txt,random_KKT,297670
420,graphs/random/random_1100_0.2.txt,kruskal,13087
421,graphs/random/random_1100_0.2.txt,kruskal_boost,46920
422,graphs/random/random_1100_0.2.txt,boruvka,90574
423,graphs/random/random_1100_0.2.txt,prim_bin_heap,101965
424,graphs/random/random_1100_0.2.txt,prim_fib_heap,20395
425,graphs/random/random_1100_0.2.txt,prim_boost,19354
426,graphs/random/random_1100_0.2.txt,random_KKT,150793
427,graphs/random/random_1000_0.4.txt,kruskal,21972
428,graphs/random/random_1000_0.4.txt,kruskal_boost,111914
429,graphs/random/random_1000_0.4.txt,boruvka,142771
430,graphs/random/random_1000_0.4.txt,prim_bin_heap,204156
431,graphs/random/random_1000_0.4.txt,prim_fib_heap,35756
432,graphs/random/random_1000_0.4.txt,prim_boost,35440
433,graphs/random/random_1000_0.4.txt,random_KKT,185412
434,graphs/random/random_200_0.8.txt,kruskal,1217
435,graphs/random/random_200_0.8.txt,kruskal_boost,2435
436,graphs/random/random_200_0.8.txt,boruvka,3487
437,graphs/random/random_200_0.8.txt,prim_bin_heap,2593
438,graphs/random/random_200_0.8.txt,prim_fib_heap,622
439,graphs/random/random_200_0.8.txt,prim_boost,564
440,graphs/random/random_200_0.8.txt,random_KKT,6048
441,graphs/random/random_1000_0.2.txt,kruskal,10436
442,graphs/random/random_1000_0.2.txt,kruskal_boost,33714
443,graphs/random/random_1000_0.2.txt,boruvka,71968
444,graphs/random/random_1000_0.2.txt,prim_bin_heap,84895
445,graphs/random/random_1000_0.2.txt,prim_fib_heap,16794
446,graphs/random/random_1000_0.2.txt,prim_boost,16396
447,graphs/random/random_1000_0.2.txt,random_KKT,110343
448,graphs/random/random_850_0.2.txt,kruskal,8068
449,graphs/random/random_850_0.2.txt,kruskal_boost,23424
450,graphs/random/random_850_0.2.txt,boruvka,52047
451,graphs/random/random_850_0.2.txt,prim_bin_heap,58193
452,graphs/random/random_850_0.2.txt,prim_fib_heap,11979
453,graphs/random/random_850_0.2.txt,prim_boost,11737
454,graphs/random/random_850_0.2.txt,random_KKT,83063
455,graphs/random/random_800_0.txt,kruskal,48
456,graphs/random/random_800_0.txt,kruskal_boost,75
457,graphs/random/random_800_0.txt,boruvka,380
458,graphs/random/random_800_0.txt,prim_bin_heap,48
459,graphs/random/random_800_0.txt,prim_fib_heap,79
460,graphs/random/random_800_0.txt,prim_boost,45
461,graphs/random/random_800_0.txt,random_KKT,1101
462,graphs/random/random_400_1.txt,kruskal,8766
463,graphs/random/random_400_1.txt,kruskal_boost,30077
464,graphs/random/random_400_1.txt,boruvka,27923
465,graphs/random/random_400_1.txt,prim_bin_heap,73244
466,graphs/random/random_400_1.txt,prim_fib_heap,13545
467,graphs/random/random_400_1.txt,prim_boost,13307
468,graphs/random/random_400_1.txt,random_KKT,46761
469,graphs/random/random_200_0.4.txt,kruskal,830
470,graphs/random/random_200_0.4.txt,kruskal_boost,1193
471,graphs/random/random_200_0.4.txt,boruvka,3027
472,graphs/random/random_200_0.4.txt,prim_bin_heap,1311
473,graphs/random/random_200_0.4.txt,prim_fib_heap,292
474,graphs/random/random_200_0.4.txt,prim_boost,258
475,graphs/random/random_200_0.4.txt,random_KKT,3781
476,graphs/random/random_800_0.2.txt,kruskal,7029
477,graphs/random/random_800_0.2.txt,kruskal_boost,19960
478,graphs/random/random_800_0.2.txt,boruvka,42144
479,graphs/random/random_800_0.2.txt,prim_bin_heap,51442
480,graphs/random/random_800_0.2.txt,prim_fib_heap,11343
481,graphs/random/random_800_0.2.txt,prim_boost,10528
482,graphs/random/random_800_0.2.txt,random_KKT,76214
483,graphs/random/random_100_1.txt,kruskal,453
484,graphs/random/random_100_1.txt,kruskal_boost,680
485,graphs/random/random_100_1.txt,boruvka,1095
486,graphs/random/random_100_1.txt,prim_bin_heap,684
487,graphs/random/random_100_1.txt,prim_fib_heap,182
488,graphs/random/random_100_1.txt,prim_boost,160
489,graphs/random/random_100_1.txt,random_KKT,1598
490,graphs/random/random_1050_1.txt,kruskal,81079
491,graphs/random/random_1050_1.txt,kruskal_boost,368925
492,graphs/random/random_1050_1.txt,boruvka,219049
493,graphs/random/random_1050_1.txt,prim_bin_heap,701800
494,graphs/random/random_1050_1.txt,prim_fib_heap,99962
