,path,alg,time
48,graphs/random/random_1000_0.8.txt,random_KKT,117031
49,graphs/random/random_1150_0.4.txt,kruskal,27865
50,graphs/random/random_1150_0.4.txt,kruskal_boost,125946
51,graphs/random/random_1150_0.4.txt,boruvka,69728
52,graphs/random/random_1150_0.4.txt,prim_bin_heap,41275
53,graphs/random/random_1150_0.4.txt,prim_fib_heap,8680
54,graphs/random/random_1150_0.4.txt,prim_boost,6993
55,graphs/random/random_1150_0.4.txt,random_KKT,104449
56,graphs/random/random_250_0.2.txt,kruskal,513
57,graphs/random/random_250_0.2.txt,kruskal_boost,848
58,graphs/random/random_250_0.2.txt,boruvka,1720
59,graphs/random/random_250_0.2.txt,prim_bin_heap,286
60,graphs/random/random_250_0.2.txt,prim_fib_heap,153
61,graphs/random/random_250_0.2.txt,prim_boost,100
62,graphs/random/random_250_0.2.txt,random_KKT,3106
63,graphs/random/random_450_0.4.txt,kruskal,3299
64,graphs/random/random_450_0.4.txt,kruskal_boost,8172
65,graphs/random/random_450_0.4.txt,boruvka,8915
66,graphs/random/random_450_0.4.txt,prim_bin_heap,1939
67,graphs/random/random_450_0.4.txt,prim_fib_heap,722
68,graphs/random/random_450_0.4.txt,prim_boost,550
69,graphs/random/random_450_0.4.txt,random_KKT,13298
70,graphs/random/random_250_1.txt,kruskal,2294
71,graphs/random/random_250_1.txt,kruskal_boost,5751
72,graphs/random/random_250_1.txt,boruvka,4278
73,graphs/random/random_250_1.txt,prim_bin_heap,1282
74,graphs/random/random_250_1.txt,prim_fib_heap,443
75,graphs/random/random_250_1.txt,prim_boost,372
76,graphs/random/random_250_1.txt,random_KKT,6368
77,graphs/random/random_500_1.txt,kruskal,11272
78,graphs/random/random_500_1.txt,kruskal_boost,42576
79,graphs/random/random_500_1.txt,boruvka,22465
80,graphs/random/random_500_1.txt,prim_bin_heap,16412
81,graphs/random/random_500_1.txt,prim_fib_heap,3744
82,graphs/random/random_500_1.txt,prim_boost,3065
83,graphs/random/random_500_1.txt,random_KKT,30503
84,graphs/random/random_800_0.8.txt,kruskal,24607
85,graphs/random/random_800_0.8.txt,kruskal_boost,120296
86,graphs/random/random_800_0.8.txt,boruvka,47253
87,graphs/random/random_800_0.8.txt,prim_bin_heap,41168
88,graphs/random/random_800_0.8.txt,prim_fib_heap,8158
89,graphs/random/random_800_0.8.txt,prim_boost,6693
90,graphs/random/random_800_0.8.txt,random_KKT,67529
91,graphs/random/random_500_0.4.txt,kruskal,4085
92,graphs/random/random_500_0.4.txt,kruskal_boost,10810
93,graphs/random/random_500_0.4.txt,boruvka,11590
94,graphs/random/random_500_0.4.txt,prim_bin_heap,3214
95,graphs/random/random_500_0.4.txt,prim_fib_heap,1045
96,graphs/random/random_500_0.4.txt,prim_boost,829
97,graphs/random/random_500_0.4.txt,random_KKT,16354
98,graphs/random/random_400_0.8.txt,kruskal,5346
99,graphs/random/random_400_0.8.txt,kruskal_boost,15472
100,graphs/random/random_400_0.8.txt,boruvka,10964
101,graphs/random/random_400_0.8.txt,prim_bin_heap,5448
102,graphs/random/random_400_0.8.txt,prim_fib_heap,1521
103,graphs/random/random_400_0.8.txt,prim_boost,1231
104,graphs/random/random_400_0.8.txt,random_KKT,16301
105,graphs/random/random_300_1.txt,kruskal,3675
106,graphs/random/random_300_1.txt,kruskal_boost,9255
107,graphs/random/random_300_1.txt,boruvka,6425
108,graphs/random/random_300_1.txt,prim_bin_heap,2398
109,graphs/random/random_300_1.txt,prim_fib_heap,782
110,graphs/random/random_300_1.txt,prim_boost,652
111,graphs/random/random_300_1.txt,random_KKT,9248
112,graphs/random/random_800_1.txt,kruskal,33068
113,graphs/random/random_800_1.txt,kruskal_boost,167571
114,graphs/random/random_800_1.txt,boruvka,61016
115,graphs/random/random_800_1.txt,prim_bin_heap,55042
116,graphs/random/random_800_1.txt,prim_fib_heap,10055
117,graphs/random/random_800_1.txt,prim_boost,8246
118,graphs/random/random_800_1.txt,random_KKT,88199
119,graphs/random/random_1050_0.2.txt,kruskal,10165
120,graphs/random/random_1050_0.2.txt,kruskal_boost,37279
121,graphs/random/random_1050_0.2.txt,boruvka,43553
122,graphs/random/random_1050_0.2.txt,prim_bin_heap,13063
123,graphs/random/random_1050_0.2.txt,prim_fib_heap,3666
124,graphs/random/random_1050_0.2.txt,prim_boost,2868
125,graphs/random/random_1050_0.2.txt,random_KKT,60029
126,graphs/random/random_300_0.4.txt,kruskal,1272
127,graphs/random/random_300_0.4.txt,kruskal_boost,2922
128,graphs/random/random_300_0.4.txt,boruvka,3003
129,graphs/random/random_300_0.4.txt,prim_bin_heap,686
130,graphs/random/random_300_0.4.txt,prim_fib_heap,306
131,graphs/random/random_300_0.4.txt,prim_boost,229
132,graphs/random/random_300_0.4.txt,random_KKT,4535
133,graphs/random/random_1200_0.2.txt,kruskal,14217
134,graphs/random/random_1200_0.2.txt,kruskal_boost,53620
135,graphs/random/random_1200_0.2.txt,boruvka,50458
136,graphs/random/random_1200_0.2.txt,prim_bin_heap,18822
137,graphs/random/random_1200_0.2.txt,prim_fib_heap,4853
138,graphs/random/random_1200_0.2.txt,prim_boost,3871
139,graphs/random/random_1200_0.2.txt,random_KKT,78539
140,graphs/random/random_1050_0.8.txt,kruskal,45094
141,graphs/random/random_1050_0.8.txt,kruskal_boost,258672
142,graphs/random/random_1050_0.8.txt,boruvka,90100
143,graphs/random/random_1050_0.8.txt,prim_bin_heap,77039
144,graphs/random/random_1050_0.8.txt,prim_fib_heap,14031
145,graphs/random/random_1050_0.8.txt,prim_boost,11536
146,graphs/random/random_1050_0.8.txt,random_KKT,133683
147,graphs/random/random_350_0.6.txt,kruskal,2977
148,graphs/random/random_350_0.6.txt,kruskal_boost,7150
149,graphs/random/random_350_0.6.txt,boruvka,6926
150,graphs/random/random_350_0.6.txt,prim_bin_heap,1800
151,graphs/random/random_350_0.6.txt,prim_fib_heap,631
152,graphs/random/random_350_0.6.txt,prim_boost,497
153,graphs/random/random_350_0.6.txt,random_KKT,10359
154,graphs/random/random_100_0.6.txt,kruskal,208
155,graphs/random/random_100_0.6.txt,kruskal_boost,362
156,graphs/random/random_100_0.6.txt,boruvka,533
157,graphs/random/random_100_0.6.txt,prim_bin_heap,103
158,graphs/random/random_100_0.6.txt,prim_fib_heap,55
159,graphs/random/random_100_0.6.txt,prim_boost,39
160,graphs/random/random_100_0.6.txt,random_KKT,798
161,graphs/random/random_450_0.6.txt,kruskal,4974
162,graphs/random/random_450_0.6.txt,kruskal_boost,14233
163,graphs/random/random_450_0.6.txt,boruvka,11384
164,graphs/random/random_450_0.6.txt,prim_bin_heap,4627
165,graphs/random/random_450_0.6.txt,prim_fib_heap,1403
166,graphs/random/random_450_0.6.txt,prim_boost,1147
167,graphs/random/random_450_0.6.txt,random_KKT,16522
168,graphs/random/random_1000_0.txt,kruskal,58
169,graphs/random/random_1000_0.txt,kruskal_boost,104
170,graphs/random/random_1000_0.txt,boruvka,472
171,graphs/random/random_1000_0.txt,prim_bin_heap,60
172,graphs/random/random_1000_0.txt,prim_fib_heap,106
173,graphs/random/random_1000_0.txt,prim_boost,56
174,graphs/random/random_1000_0.txt,random_KKT,1275
175,graphs/random/random_1000_0.6.txt,kruskal,31037
176,graphs/random/random_1000_0.6.txt,kruskal_boost,153966
177,graphs/random/random_1000_0.6.txt,boruvka,70645
178,graphs/random/random_1000_0.6.txt,prim_bin_heap,49051
179,graphs/random/random_1000_0.6.txt,prim_fib_heap,9607
180,graphs/random/random_1000_0.6.txt,prim_boost,7883
181,graphs/random/random_1000_0.6.txt,random_KKT,99204
182,graphs/random/random_1200_0.8.txt,kruskal,67233
183,graphs/random/random_1200_0.8.txt,kruskal_boost,370416
184,graphs/random/random_1200_0.8.txt,boruvka,128465
185,graphs/random/random_1200_0.8.txt,prim_bin_heap,105422
186,graphs/random/random_1200_0.8.txt,prim_fib_heap,18348
187,graphs/random/random_1200_0.8.txt,prim_boost,15146
188,graphs/random/random_1200_0.8.txt,random_KKT,180478
189,graphs/random/random_650_0.2.txt,kruskal,3519
190,graphs/random/random_650_0.2.txt,kruskal_boost,8573
191,graphs/random/random_650_0.2.txt,boruvka,13297
192,graphs/random/random_650_0.2.txt,prim_bin_heap,2327
193,graphs/random/random_650_0.2.txt,prim_fib_heap,889
194,graphs/random/random_650_0.2.txt,prim_boost,703
195,graphs/random/random_650_0.2.txt,random_KKT,22134
196,graphs/random/random_250_0.6.txt,kruskal,1323
197,graphs/random/random_250_0.6.txt,kruskal_boost,3074
198,graphs/random/random_250_0.6.txt,boruvka,3106
199,graphs/random/random_250_0.6.txt,prim_bin_heap,693
200,graphs/random/random_250_0.6.txt,prim_fib_heap,283
201,graphs/random/random_250_0.6.txt,prim_boost,230
202,graphs/random/random_250_0.6.txt,random_KKT,4349
203,graphs/random/random_350_0.8.txt,kruskal,3961
204,graphs/random/random_350_0.8.txt,kruskal_boost,10141
205,graphs/random/random_350_0.8.txt,boruvka,9056
206,graphs/random/random_350_0.8.txt,prim_bin_heap,5317
207,graphs/random/random_350_0.8.txt,prim_fib_heap,1577
208,graphs/random/random_350_0.8.txt,prim_boost,1335
209,graphs/random/random_350_0.8.txt,random_KKT,12326
210,graphs/random/random_200_0.txt,kruskal,8
211,graphs/random/random_200_0.txt,kruskal_boost,10
212,graphs/random/random_200_0.txt,boruvka,92
213,graphs/random/random_200_0.txt,prim_bin_heap,6
214,graphs/random/random_200_0.txt,prim_fib_heap,14
215,graphs/random/random_200_0.txt,prim_boost,9
216,graphs/random/random_200_0.txt,random_KKT,278
217,graphs/random/random_600_0.6.txt,kruskal,9902
218,graphs/random/random_600_0.6.txt,kruskal_boost,33610
219,graphs/random/random_600_0.6.txt,boruvka,22022
220,graphs/random/random_600_0.6.txt,prim_bin_heap,13527
221,graphs/random/random_600_0.6.txt,prim_fib_heap,3313
222,graphs/random/random_600_0.6.txt,prim_boost,2649
223,graphs/random/random_600_0.6.txt,random_KKT,32475
224,graphs/random/random_900_0.8.txt,kruskal,33211
225,graphs/random/random_900_0.8.txt,kruskal_boost,169149
226,graphs/random/random_900_0.8.txt,boruvka,67965
227,graphs/random/random_900_0.8.txt,prim_bin_heap,55230
228,graphs/random/random_900_0.8.txt,prim_fib_heap,10252
229,graphs/random/random_900_0.8.txt,prim_boost,8391
230,graphs/random/random_900_0.8.txt,random_KKT,95440
231,graphs/random/random_850_1.txt,kruskal,36958
232,graphs/random/random_850_1.txt,kruskal_boost,195628
233,graphs/random/random_850_1.txt,boruvka,69902
234,graphs/random/random_850_1.txt,prim_bin_heap,65341
235,graphs/random/random_850_1.txt,prim_fib_heap,11390
236,graphs/random/random_850_1.txt,prim_boost,9327
237,graphs/random/random_850_1.txt,random_KKT,95385
238,graphs/random/random_300_0.6.txt,kruskal,1903
239,graphs/random/random_300_0.6.txt,kruskal_boost,4707
240,graphs/random/random_300_0.6.txt,boruvka,4784
241,graphs/random/random_300_0.6.txt,prim_bin_heap,1038
242,graphs/random/random_300_0.6.txt,prim_fib_heap,426
243,graphs/random/random_300_0.6.txt,prim_boost,323
244,graphs/random/random_300_0.6.txt,random_KKT,7338
245,graphs/random/random_1200_0.txt,kruskal,95
246,graphs/random/random_1200_0.txt,kruskal_boost,145
247,graphs/random/random_1200_0.txt,boruvka,548
248,graphs/random/random_1200_0.txt,prim_bin_heap,77
249,graphs/random/random_1200_0.txt,prim_fib_heap,132
250,graphs/random/random_1200_0.txt,prim_boost,77
251,graphs/random/random_1200_0.txt,random_KKT,1489
252,graphs/random/random_1200_0.6.txt,kruskal,44039
253,graphs/random/random_1200_0.6.txt,kruskal_boost,249929
254,graphs/random/random_1200_0.6.txt,boruvka,108499
255,graphs/random/random_1200_0.6.txt,prim_bin_heap,76334
256,graphs/random/random_1200_0.6.txt,prim_fib_heap,13963
257,graphs/random/random_1200_0.6.txt,prim_boost,11407
258,graphs/random/random_1200_0.6.txt,random_KKT,155635
259,graphs/random/random_600_0.txt,kruskal,31
260,graphs/random/random_600_0.txt,kruskal_boost,53
261,graphs/random/random_600_0.txt,boruvka,276
262,graphs/random/random_600_0.txt,prim_bin_heap,28
263,graphs/random/random_600_0.txt,prim_fib_heap,59
264,graphs/random/random_600_0.txt,prim_boost,28
265,graphs/random/random_600_0.txt,random_KKT,760
266,graphs/random/random_450_0.txt,kruskal,20
267,graphs/random/random_450_0.txt,kruskal_boost,39
268,graphs/random/random_450_0.txt,boruvka,197
269,graphs/random/random_450_0.txt,prim_bin_heap,19
270,graphs/random/random_450_0.txt,prim_fib_heap,40
271,graphs/random/random_450_0.txt,prim_boost,18
272,graphs/random/random_450_0.txt,random_KKT,546
273,graphs/random/random_300_0.2.txt,kruskal,838
274,graphs/random/random_300_0.2.txt,kruskal_boost,1310
275,graphs/random/random_300_0.2.txt,boruvka,2782
276,graphs/random/random_300_0.2.txt,prim_bin_heap,376
277,graphs/random/random_300_0.2.txt,prim_fib_heap,200
278,graphs/random/random_300_0.2.txt,prim_boost,139
279,graphs/random/random_300_0.2.txt,random_KKT,4826
280,graphs/random/random_700_0.txt,kruskal,37
281,graphs/random/random_700_0.txt,kruskal_boost,70
282,graphs/random/random_700_0.txt,boruvka,338
283,graphs/random/random_700_0.txt,prim_bin_heap,34
284,graphs/random/random_700_0.txt,prim_fib_heap,72
285,graphs/random/random_700_0.txt,prim_boost,36
286,graphs/random/random_700_0.txt,random_KKT,910
287,graphs/random/random_500_0.6.txt,kruskal,6814
288,graphs/random/random_500_0.6.txt,kruskal_boost,20059
289,graphs/random/random_500_0.6.txt,boruvka,15427
290,graphs/random/random_500_0.6.txt,prim_bin_heap,7408
291,graphs/random/random_500_0.6.txt,prim_fib_heap,2063
292,graphs/random/random_500_0.6.txt,prim_boost,1731
293,graphs/random/random_500_0.6.txt,random_KKT,22678
294,graphs/random/random_800_0.4.txt,kruskal,11735
295,graphs/random/random_800_0.4.txt,kruskal_boost,43401
296,graphs/random/random_800_0.4.txt,boruvka,34443
297,graphs/random/random_800_0.4.txt,prim_bin_heap,16455
298,graphs/random/random_800_0.4.txt,prim_fib_heap,4075
299,graphs/random/random_800_0.4.txt,prim_boost,3244
300,graphs/random/random_800_0.4.txt,random_KKT,51757
301,graphs/random/random_1200_0.4.txt,kruskal,30170
302,graphs/random/random_1200_0.4.txt,kruskal_boost,142675
303,graphs/random/random_1200_0.4.txt,boruvka,79480
304,graphs/random/random_1200_0.4.txt,prim_bin_heap,45754
305,graphs/random/random_1200_0.4.txt,prim_fib_heap,9465
306,graphs/random/random_1200_0.4.txt,prim_boost,7650
307,graphs/random/random_1200_0.4.txt,random_KKT,118193
308,graphs/random/random_450_0.8.txt,kruskal,7382
309,graphs/random/random_450_0.8.txt,kruskal_boost,22093
310,graphs/random/random_450_0.8.txt,boruvka,14915
311,graphs/random/random_450_0.8.txt,prim_bin_heap,8468
312,graphs/random/random_450_0.8.txt,prim_fib_heap,2238
313,graphs/random/random_450_0.8.txt,prim_boost,1781
314,graphs/random/random_450_0.8.txt,random_KKT,20426
315,graphs/random/random_550_0.6.txt,kruskal,8204
316,graphs/random/random_550_0.6.txt,kruskal_boost,26431
317,graphs/random/random_550_0.6.txt,boruvka,17381
318,graphs/random/random_550_0.6.txt,prim_bin_heap,9524
319,graphs/random/random_550_0.6.txt,prim_fib_heap,2626
320,graphs/random/random_550_0.6.txt,prim_boost,2108
321,graphs/random/random_550_0.6.txt,random_KKT,26952
322,graphs/random/random_1150_0.6.txt,kruskal,40900
323,graphs/random/random_1150_0.6.txt,kruskal_boost,224224
324,graphs/random/random_1150_0.6.txt,boruvka,91940
325,graphs/random/random_1150_0.6.txt,prim_bin_heap,68552
326,graphs/random/random_1150_0.6.txt,prim_fib_heap,12774
327,graphs/random/random_1150_0.6.txt,prim_boost,10442
328,graphs/random/random_1150_0.6.txt,random_KKT,136154
329,graphs/random/random_1150_0.2.txt,kruskal,13214
330,graphs/random/random_1150_0.2.txt,kruskal_boost,47237
331,graphs/random/random_1150_0.2.txt,boruvka,46371
332,graphs/random/random_1150_0.2.txt,prim_bin_heap,16630
333,graphs/random/random_1150_0.2.txt,prim_fib_heap,4467
334,graphs/random/random_1150_0.2.txt,prim_boost,3517
335,graphs/random/random_1150_0.2.txt,random_KKT,72735
336,graphs/random/random_700_0.6.txt,kruskal,14342
337,graphs/random/random_700_0.6.txt,kruskal_boost,53806
338,graphs/random/random_700_0.6.txt,boruvka,29824
339,graphs/random/random_700_0.6.txt,prim_bin_heap,20337
340,graphs/random/random_700_0.6.txt,prim_fib_heap,4626
341,graphs/random/random_700_0.6.txt,prim_boost,3726
342,graphs/random/random_700_0.6.txt,random_KKT,44843
343,graphs/random/random_1050_0.txt,kruskal,95
344,graphs/random/random_1050_0.txt,kruskal_boost,129
345,graphs/random/random_1050_0.txt,boruvka,469
346,graphs/random/random_1050_0.txt,prim_bin_heap,63
347,graphs/random/random_1050_0.txt,prim_fib_heap,114
348,graphs/random/random_1050_0.txt,prim_boost,63
349,graphs/random/random_1050_0.txt,random_KKT,1317
350,graphs/random/random_1100_0.8.txt,kruskal,49381
351,graphs/random/random_1100_0.8.txt,kruskal_boost,293012
352,graphs/random/random_1100_0.8.txt,boruvka,107407
353,graphs/random/random_1100_0.8.txt,prim_bin_heap,86910
354,graphs/random/random_1100_0.8.txt,prim_fib_heap,15461
355,graphs/random/random_1100_0.8.txt,prim_boost,12495
356,graphs/random/random_1100_0.8.txt,random_KKT,155225
357,graphs/random/random_950_0.txt,kruskal,60
358,graphs/random/random_950_0.txt,kruskal_boost,100
359,graphs/random/random_950_0.txt,boruvka,451
360,graphs/random/random_950_0.txt,prim_bin_heap,54
361,graphs/random/random_950_0.txt,prim_fib_heap,101
362,graphs/random/random_950_0.txt,prim_boost,51
363,graphs/random/random_950_0.txt,random_KKT,1228
364,graphs/random/random_600_1.txt,kruskal,17453
365,graphs/random/random_600_1.txt,kruskal_boost,72768
366,graphs/random/random_600_1.txt,boruvka,30626
367,graphs/random/random_600_1.txt,prim_bin_heap,27752
368,graphs/random/random_600_1.txt,prim_fib_heap,5637
369,graphs/random/random_600_1.txt,prim_boost,4579
370,graphs/random/random_600_1.txt,random_KKT,45134
371,graphs/random/random_250_0.8.txt,kruskal,1759
372,graphs/random/random_250_0.8.txt,kruskal_boost,4290
373,graphs/random/random_250_0.8.txt,boruvka,3704
374,graphs/random/random_250_0.8.txt,prim_bin_heap,939
375,graphs/random/random_250_0.8.txt,prim_fib_heap,386
376,graphs/random/random_250_0.8.txt,prim_boost,283
377,graphs/random/random_250_0.8.txt,random_KKT,4903
378,graphs/random/random_300_0.txt,kruskal,13
379,graphs/random/random_300_0.txt,kruskal_boost,20
380,graphs/random/random_300_0.txt,boruvka,139
381,graphs/random/random_300_0.txt,prim_bin_heap,10
382,graphs/random/random_300_0.txt,prim_fib_heap,23
383,graphs/random/random_300_0.txt,prim_boost,11
384,graphs/random/random_300_0.txt,random_KKT,394
385,graphs/random/random_400_0.6.txt,kruskal,3939
386,graphs/random/random_400_0.6.txt,kruskal_boost,9997
387,graphs/random/random_400_0.6.txt,boruvka,9371
388,graphs/random/random_400_0.6.txt,prim_bin_heap,2756
389,graphs/random/random_400_0.6.txt,prim_fib_heap,873
390,graphs/random/random_400_0.6.txt,prim_boost,722
391,graphs/random/random_400_0.6.txt,random_KKT,13947
392,graphs/random/random_1050_0.4.txt,kruskal,21427
393,graphs/random/random_1050_0.4.txt,kruskal_boost,101605
394,graphs/random/random_1050_0.4.txt,boruvka,58519
395,graphs/random/random_1050_0.4.txt,prim_bin_heap,34402
396,graphs/random/random_1050_0.4.txt,prim_fib_heap,7299
397,graphs/random/random_1050_0.4.txt,prim_boost,5899
398,graphs/random/random_1050_0.4.txt,random_KKT,88768
399,graphs/random/random_350_0.txt,kruskal,14
400,graphs/random/random_350_0.txt,kruskal_boost,28
401,graphs/random/random_350_0.txt,boruvka,152
402,graphs/random/random_350_0.txt,prim_bin_heap,15
403,graphs/random/random_350_0.txt,prim_fib_heap,36
404,graphs/random/random_350_0.txt,prim_boost,15
405,graphs/random/random_350_0.txt,random_KKT,420
406,graphs/random/random_550_1.txt,kruskal,14690
407,graphs/random/random_550_1.txt,kruskal_boost,57126
408,graphs/random/random_550_1.txt,boruvka,26959
409,graphs/random/random_550_1.txt,prim_bin_heap,22046
410,graphs/random/random_550_1.txt,prim_fib_heap,4702
411,graphs/random/random_550_1.txt,prim_boost,3830
412,graphs/random/random_550_1.txt,random_KKT,40626
413,graphs/random/random_950_1.txt,kruskal,46081
414,graphs/random/random_950_1.txt,kruskal_boost,265373
415,graphs/random/random_950_1.txt,boruvka,83862
416,graphs/random/random_950_1.txt,prim_bin_heap,81856
417,graphs/random/random_950_1.txt,prim_fib_heap,14417
418,graphs/random/random_950_1.txt,prim_boost,11791
419,graphs/random/random_950_1.txt,random_KKT,118247
420,graphs/random/random_1100_0.2.txt,kruskal,11212
421,graphs/random/random_1100_0.2.txt,kruskal_boost,40545
422,graphs/random/random_1100_0.2.txt,boruvka,43467
423,graphs/random/random_1100_0.2.txt,prim_bin_heap,14968
424,graphs/random/random_1100_0.2.txt,prim_fib_heap,3966
425,graphs/random/random_1100_0.2.txt,prim_boost,3232
426,graphs/random/random_1100_0.2.txt,random_KKT,70446
427,graphs/random/random_1000_0.4.txt,kruskal,19584
428,graphs/random/random_1000_0.4.txt,kruskal_boost,84418
429,graphs/random/random_1000_0.4.txt,boruvka,54321
430,graphs/random/random_1000_0.4.txt,prim_bin_heap,29825
431,graphs/random/random_1000_0.4.txt,prim_fib_heap,6515
432,graphs/random/random_1000_0.4.txt,prim_boost,5254
433,graphs/random/random_1000_0.4.txt,random_KKT,82844
434,graphs/random/random_200_0.8.txt,kruskal,1053
435,graphs/random/random_200_0.8.txt,kruskal_boost,2517
436,graphs/random/random_200_0.8.txt,boruvka,2572
437,graphs/random/random_200_0.8.txt,prim_bin_heap,598
438,graphs/random/random_200_0.8.txt,prim_fib_heap,246
439,graphs/random/random_200_0.8.txt,prim_boost,189
440,graphs/random/random_200_0.8.txt,random_KKT,4195
441,graphs/random/random_1000_0.2.txt,kruskal,9315
442,graphs/random/random_1000_0.2.txt,kruskal_boost,31495
443,graphs/random/random_1000_0.2.txt,boruvka,35511
444,graphs/random/random_1000_0.2.txt,prim_bin_heap,11400
445,graphs/random/random_1000_0.2.txt,prim_fib_heap,3277
446,graphs/random/random_1000_0.2.txt,prim_boost,2573
447,graphs/random/random_1000_0.2.txt,random_KKT,54838
448,graphs/random/random_850_0.2.txt,kruskal,6756
449,graphs/random/random_850_0.2.txt,kruskal_boost,19039
450,graphs/random/random_850_0.2.txt,boruvka,24002
451,graphs/random/random_850_0.2.txt,prim_bin_heap,6712
452,graphs/random/random_850_0.2.txt,prim_fib_heap,2171
453,graphs/random/random_850_0.2.txt,prim_boost,1752
454,graphs/random/random_850_0.2.txt,random_KKT,38707
455,graphs/random/random_800_0.txt,kruskal,45
456,graphs/random/random_800_0.txt,kruskal_boost,82
457,graphs/random/random_800_0.txt,boruvka,370
458,graphs/random/random_800_0.txt,prim_bin_heap,43
459,graphs/random/random_800_0.txt,prim_fib_heap,85
460,graphs/random/random_800_0.txt,prim_boost,41
461,graphs/random/random_800_0.txt,random_KKT,994
462,graphs/random/random_400_1.txt,kruskal,7117
463,graphs/random/random_400_1.txt,kruskal_boost,21677
464,graphs/random/random_400_1.txt,boruvka,13782
465,graphs/random/random_400_1.txt,prim_bin_heap,8391
466,graphs/random/random_400_1.txt,prim_fib_heap,2186
467,graphs/random/random_400_1.txt,prim_boost,1769
468,graphs/random/random_400_1.txt,random_KKT,19546
469,graphs/random/random_200_0.4.txt,kruskal,636
470,graphs/random/random_200_0.4.txt,kruskal_boost,1118
471,graphs/random/random_200_0.4.txt,boruvka,1617
472,graphs/random/random_200_0.4.txt,prim_bin_heap,302
473,graphs/random/random_200_0.4.txt,prim_fib_heap,152
474,graphs/random/random_200_0.4.txt,prim_boost,113
475,graphs/random/random_200_0.4.txt,random_KKT,2531
476,graphs/random/random_800_0.2.txt,kruskal,5584
477,graphs/random/random_800_0.2.txt,kruskal_boost,15424
478,graphs/random/random_800_0.2.txt,boruvka,19835
479,graphs/random/random_800_0.2.txt,prim_bin_heap,5213
480,graphs/random/random_800_0.2.txt,prim_fib_heap,1779
481,graphs/random/random_800_0.2.txt,prim_boost,1379
482,graphs/random/random_800_0.2.txt,random_KKT,34450
483,graphs/random/random_100_1.txt,kruskal,413
484,graphs/random/random_100_1.txt,kruskal_boost,641
485,graphs/random/random_100_1.txt,boruvka,724
486,graphs/random/random_100_1.txt,prim_bin_heap,178
487,graphs/random/random_100_1.txt,prim_fib_heap,78
488,graphs/random/random_100_1.txt,prim_boost,59
489,graphs/random/random_100_1.txt,random_KKT,1040
490,graphs/random/random_1050_1.txt,kruskal,65321
491,graphs/random/random_1050_1.txt,kruskal_boost,346496
492,graphs/random/random_1050_1.txt,boruvka,104729
493,graphs/random/random_1050_1.txt,prim_bin_heap,103007
494,graphs/random/random_1050_1.txt,prim_fib_heap,17425
495,graphs/random/random_1050_1.txt,prim_boost,14253
